CÓDIGO RENIPRESS,lat,lon
00029695,-9.9298454,-76.2432653
00025934,-9.9298454,-76.2432653
00030228,-9.927915,-76.2361437
00011421,-9.9202368,-76.2395784
00000763,-9.9278268,-76.23141486
00000755,-9.91845739,-76.22713844
00000760,-9.8962497,-76.2196108
00000767,-9.76506033,-76.21313518
00000766,-9.7740321,-76.22962711
00000800,-9.98984667,-76.52776
00000799,-10.09048667,-76.51384167
00027658,-9.79566973,-76.2941336
00000793,-10.00441271,-76.46884065
00033050,-9.9489807,-76.2507113
00000822,-10.17068789,-76.10940072
00015520,-10.20946991,-76.46481321
00027691,-10.0359556,-76.2162607
00000823,-10.16225398,-76.23560287
00000831,-10.33877446,-76.18315399
00007011,-10.32837409,-76.10897598
00000851,-9.67816582,-76.70598539
00017148,-9.33308333,-76.39564
00018492,-9.77478233,-76.88718253
00018493,-9.72650379,-76.82944319
00018784,-9.80216,-76.81493333
00018379,-9.75403,-76.82327667
00000882,-9.0633176,-76.87874428
00027591,-9.55197,-76.816322
00000890,-9.59192773,-76.86178183
00000905,-9.17126854,-76.75284526
00006674,-9.57472457,-76.74432183
00000895,-9.49669732,-76.81921171
00012150,-9.23625385,-76.31159961
00000894,-9.45830437,-76.9774594
00017149,-9.36742217,-76.78972399
00021064,-9.28929117,-76.00267891
00000948,-9.18720993,-75.79329912
00026049,-9.30880916,-75.86261214
00000939,-9.22253333,-75.98723
00000871,-8.6050174,-77.14875345
00000872,-8.6049359,-77.1487722
00000868,-8.6049359,-77.1487722
00000876,-8.656125,-76.87612333
00007466,-9.93794564,-75.90663369
00024657,-9.89783923,-75.99309556
00024658,-9.89720508,-75.99270932
00015678,-9.8753231,-76.02635387
00000909,-9.38587667,-75.03057
00000930,-9.6734062,-75.4621467
00006675,-9.65409334,-75.46540827
00000928,-9.6734062,-75.4621467
00000915,-8.75517667,-74.795805
00000813,-10.2273135,-76.7706374
00000807,-9.9578085,-76.6511225
00000860,-9.86512941,-76.552243
00000862,-9.79534833,-76.66505333
00000861,-9.91212655,-76.60776589
00036198,-14.07350873,-75.74349641
00035764,-14.0737512,-75.7319963
00036577,-14.06645748,-75.72773663
00036914,-14.0767059,-75.7276007
00035170,-13.3984709,-76.1191918
00033288,-14.0748322,-75.7380575
00031656,-14.0734684,-75.736354
00031277,-14.07920616,-75.73634925
00027770,-14.0778584,-75.72404638
00028556,-14.06888569,-75.72982499
00011726,-14.0661019,-75.7386116
00003411,-14.49973,-75.633095
00003407,-14.17500833,-75.687155
00003372,-14.15234667,-75.69114333
00003402,-14.10879,-75.70243
00028653,-14.0017826,-75.767631
00011970,-13.93314034,-75.6711466
00003389,-13.84061465,-75.60665576
00003388,-13.9621811,-75.69513269
00003386,-13.96585249,-75.72554934
00003410,-14.30927,-75.67823
00003378,-14.04119333,-75.75091
00034021,-14.1527304,-75.7051647
00003371,-14.15383,-75.70833167
00003398,-14.120195,-75.55978833
00035434,-13.41690061,-76.13620675
00007015,-13.42824456,-76.11881451
00027768,-13.416689,-76.138843
00018704,-13.4048671,-76.1271029
00017493,-13.4248331,-76.1344412
00013910,-13.4245949,-76.13509
00010708,-13.4176281,-76.131374
00032550,-13.44038971,-76.08414383
00003431,-13.24359477,-76.16133034
00003419,-13.40463767,-76.1276716
00003437,-13.16084667,-75.87628667
00012023,-13.459066,-76.178202
00003449,-14.67776333,-75.28801167
00003451,-14.659375,-75.191585
00003447,-14.8464,-74.94316667
00003464,-14.56271833,-75.20748833
00018415,-13.7069722,-76.207802
00003490,-13.68284333,-76.06493833
00031999,-13.8409149,-76.2508304
00020524,-13.7134562,-76.1841701
00025933,-13.7127437,-76.1439787
00003478,-13.71260167,-76.14819833
00006615,-12.070161,-75.214222
00017326,-12.0665806,-75.2122347
00013140,-12.06943569,-75.20973165
00025487,-12.06960356,-75.21029747
00025780,-12.0705493,-75.2147042
00025177,-12.0686357,-75.2102976
00015688,-12.07265399,-75.20459522
00014534,-12.0686357,-75.2102976
00010710,-12.06489314,-75.20756589
00012249,-12.0694391,-75.2141085
00028862,-12.068618,-75.21241
00030170,-12.068126,-75.21320708
00000696,-12.36887454,-75.226411
00030616,-12.08339087,-75.2009368
00000612,-12.15560755,-75.24521772
00000617,-12.26584357,-75.18730204
00000734,-12.00236743,-75.19967525
00025613,-12.05667489,-75.21493246
00015158,-12.0694886,-75.2138595
00000733,-12.01505321,-75.18789804
00000706,-12.01852149,-75.22756499
00016492,-12.05370338,-75.22174181
00024427,-12.0619291,-75.2034629
00021021,-12.06271364,-75.21480997
00010590,-12.0628728,-75.2190299
00008144,-12.05952481,-75.21583394
00018190,-12.04057541,-75.2289864
00000718,-11.97500889,-75.25808778
00000740,-12.04565637,-74.86674029
00000741,-11.98569443,-74.72146484
00000739,-12.03636656,-74.88699221
00000665,-11.88999137,-75.28533794
00032214,-12.00423547,-75.28022464
00035033,-11.91998,-75.31996
00000747,-11.94477617,-75.41400333
00000638,-12.02863079,-75.40334358
00000750,-11.92265043,-75.35041408
00033149,-11.05734132,-75.32964102
00030614,-11.03272,-75.3564
00008656,-11.05836667,-75.3375
00007371,-10.84476722,-74.85500887
00000316,-10.77007833,-75.23218667
00034976,-11.77574894,-75.50223356
00009406,-11.78348036,-75.48900615
00000424,-11.80232582,-75.71678777
00000368,-11.76517333,-75.475435
00000385,-11.74039479,-75.56299761
00000404,-11.88702167,-75.39420667
00030166,-10.91851636,-76.05153903
00000604,-10.98422333,-75.76310167
00032258,-11.2495217,-74.6388636
00000480,-11.26690841,-74.7273373
00029375,-11.2555478,-74.6394331
00000489,-11.33773205,-74.62811765
00000433,-11.38959099,-74.55808353
00007185,-11.31839433,-74.75605999
00000493,-11.40407015,-74.75206598
00032541,-11.42999339,-74.48382665
00000445,-11.44696475,-74.43860448
00024429,-11.48469352,-74.48426289
00000468,-11.85893086,-73.95817958
00000455,-11.57364863,-74.37989612
00033191,-11.23400814,-74.64091693
00000505,-11.07890441,-74.73249328
00000502,-11.19168558,-74.69035021
00000501,-11.04672232,-74.59454732
00000495,-11.20902393,-74.65857274
00000472,-11.26038025,-73.82061407
00000461,-11.03465238,-73.73635422
00033674,-11.4140463,-75.684232
00030959,-11.42383827,-75.69235085
00000522,-11.3233906,-75.69354773
00000568,-11.49122055,-75.55218504
00000533,-11.3103497,-75.71568131
00000530,-11.24721587,-75.77134788
00000528,-11.2449789,-75.81323862
00000556,-11.05115024,-75.78882113
00000534,-11.24741971,-75.86061716
00000577,-11.38226672,-75.56372362
00032034,-11.5192003,-75.8991414
00021481,-11.64348292,-75.83538029
00000430,-11.72060257,-75.90207807
00008670,-11.3628436,-76.2196665
00034242,-11.6666152,-76.1464903
00000563,-11.58751507,-76.06266939
00025665,-11.223415,-76.4609706
00000646,-12.06398828,-75.28830102
00000648,-12.05277788,-75.35788472
00035756,-8.1034072,-79.0363786
00037142,-8.1157846,-79.0257381
00036344,-8.1022537,-79.0368102
00036507,-8.1121685,-79.0251245
00034543,-8.1034261,-79.0309784
00033098,-8.11644464,-79.02506607
00031598,-8.1060428,-79.0329727
00031575,-8.12386701,-79.02186534
00025536,-8.1029482,-79.0375005
00014527,-8.1060428,-79.0329727
00021178,-8.1090524,-79.0215336
00021508,-8.09815642,-79.02094661
00028656,-8.09915118,-79.035637
00007770,-8.1033648,-79.0367297
00005198,-8.12384639,-79.02618409
00031565,-8.08242638,-78.99992622
00017752,-8.07807571,-79.01433779
00005221,-8.07878339,-79.1184937
00036977,-8.05949226,-79.05351675
00007115,-8.07202232,-79.06510426
00010792,-8.05991435,-79.05351708
00026345,-8.16808104,-79.0120857
00005240,-8.21369889,-78.97820822
00036527,-8.1361076,-79.0357943
00034798,-8.12918151,-79.04099869
00033565,-8.131538,-79.0463133
00026577,-8.1431141,-79.0362544
00028356,-8.1290785,-79.0389059
00023840,-8.1372521,-79.0520892
00005244,-8.14732205,-79.05059795
00010581,-8.130136,-79.039329
00009037,-7.792812,-79.222181
00012113,-7.8920762,-79.2241343
00007631,-7.74418333,-79.19458167
00005374,-7.16496515,-77.85855338
00005309,-8.10050478,-78.39967649
00005311,-8.1036338,-78.66263173
00018298,-7.93176333,-78.52746167
00013932,-7.922835,-78.454515
00005318,-7.9816,-78.546
00005324,-7.74420167,-78.49737
00013974,-8.078975,-78.54563167
00013043,-8.00103833,-78.68470833
00028476,-7.81057868,-78.36628447
00005328,-7.81577667,-78.41855333
00016899,-7.75395167,-78.32651667
00018274,-7.87146833,-78.32420333
00005289,-7.42683864,-79.50385659
00035754,-7.24273825,-79.47395838
00028084,-7.2414425,-79.4685784
00036166,-7.347211,-79.4577314
00005297,-7.34962167,-79.45675667
00005377,-8.12626,-77.395305
00018092,-8.19008167,-77.42230167
00005379,-8.21421,-77.48969167
00012357,-8.45908351,-77.25208064
00032846,-8.0225937,-77.475949
00005387,-7.94921897,-77.59887351
00007239,-7.7201304,-77.66352098
00005391,-8.44079833,-77.32021667
00035708,-7.737699,-78.067535
00016366,-7.81493683,-78.04710637
00005355,-7.79107543,-77.90544842
00013552,-7.74284817,-77.97347656
00013825,-7.72782218,-77.99726693
00011627,-7.93481941,-77.94458406
00013576,-8.214235,-78.23051
00017340,-8.06837833,-78.24135333
00005345,-8.1207,-78.14307
00017604,-8.03017833,-77.78289167
00012104,-7.4789659,-78.8202021
00005282,-7.67465139,-78.57659644
00005288,-7.57032287,-78.53473066
00011109,-8.42314602,-78.78100527
00037005,-6.7825745,-79.83419
00036748,-6.7675447,-79.8423011
00036440,-6.78406143,-79.85168413
00034647,-6.781011,-79.8388862
00031342,-6.7859641,-79.844932
00030726,-6.7863925,-79.8440074
00026961,-6.77248808,-79.84230614
00004323,-6.76895167,-79.87475667
00017464,-6.77479348,-79.84575849
00027029,-6.7758112,-79.8374285
00026964,-6.7815442,-79.8434403
00008235,-6.7737665,-79.8424211
00023319,-6.7738632,-79.8483142
00023508,-6.7871531,-79.8506584
00029985,-6.7765742,-79.8438519
00011470,-6.761813,-79.863203
00011198,-6.77835021,-79.83725496
00035689,-6.7574999,-79.8264772
00014964,-6.7623339,-79.8375891
00004331,-6.75247115,-79.83792188
00028541,-6.7605435,-79.8365576
00007183,-6.75190833,-79.82767
00031994,-6.80217505,-79.84697288
00004330,-6.83884948,-79.83045984
00004363,-6.99356667,-79.66459167
00004360,-6.97964333,-79.65087333
00004351,-6.85386667,-79.872435
00004367,-6.81727331,-79.20183126
00035228,-6.8091787,-79.9033803
00004343,-6.839357,-79.79177
00016699,-6.73801432,-79.6387633
00034132,-6.0935168,-79.3960191
00004459,-6.2817204,-79.4070762
00004447,-6.44341809,-79.60570271
00017253,-6.7044449,-79.9045544
00026094,-6.58148208,-79.87562768
00013168,-6.6990365,-79.9076147
00004374,-6.626905,-79.86521667
00004376,-6.47544667,-79.85386833
00004377,-6.47903,-79.87862667
00029235,-6.4714472,-79.85531173
00004371,-6.38506667,-79.8188
00004381,-6.53727474,-79.89565525
00004380,-6.54940333,-79.86395333
00007222,-6.46651572,-79.95859772
00006953,-6.10912167,-79.66665667
00034069,-5.9873416,-79.7455956
00027743,-5.9873416,-79.7455956
00010095,-5.91083981,-80.03997729
00017605,-5.90138667,-79.83222833
00004413,-5.59649102,-79.90301434
00004411,-5.87594167,-79.7115
00006682,-6.29979167,-79.695145
00036712,-12.0781238,-77.0332154
00035659,-12.0467453,-77.0221944
00033496,-12.0509577,-77.0298195
00033242,-12.0910139,-77.0569523
00032693,-12.0675295,-77.070095
00033262,-12.0768746,-77.035741
00008502,-12.0589571,-77.0312779
00028784,-12.0559638,-77.0373378
00008445,-12.0493589,-77.035362
00026170,-12.0539128,-77.0279322
00023788,-12.0896007,-77.0383385
00015225,-12.0750854,-77.0358619
00011167,-12.07635615,-77.0358271
00006171,-12.0537765,-77.022701
00006193,-12.0512449,-77.0821925
00034085,-11.8140217,-77.1265453
00032591,-11.7340437,-77.1468866
00028157,-11.7340437,-77.1468866
00026008,-11.73691854,-77.14139251
00036843,-12.0250154,-76.9168703
00036684,-12.0330062,-76.9406074
00034974,-12.0244971,-76.9151332
00035201,-12.03144265,-76.93216301
00033562,-12.02639232,-76.8926793
00033839,-12.06940827,-76.97889055
00033743,-12.0502081,-77.053568
00034648,-12.0252834,-76.91715471
00033691,-12.0600738,-76.9670515
00032638,-12.0248872,-76.9164906
00030922,-12.04152439,-76.93060297
00031441,-12.0631489,-76.9509079
00025847,-12.0261643,-76.9019638
00026520,-12.01162559,-76.82335249
00029933,-12.03226898,-76.93500078
00030370,-12.01135371,-76.84037333
00028208,-12.01623226,-76.82155798
00028209,-12.06753498,-76.97545314
00010058,-12.02956306,-76.9248741
00005933,-12.014028,-76.8537496
00016415,-12.01118579,-76.82321499
00005926,-12.0238043,-76.9011921
00028510,-12.0281028,-76.9229214
00008543,-12.01233157,-76.8240951
00005883,-12.0158889,-76.8201183
00011340,-12.02896849,-76.92612772
00034237,-12.13804769,-77.02239788
00028590,-12.14529282,-77.02170495
00034759,-12.05634922,-77.04245786
00035291,-12.0693128,-77.0493232
00027132,-12.06536227,-77.05975569
00027653,-12.05500761,-77.05260097
00025589,-12.0548589,-77.0513067
00023257,-12.0546667,-77.0427677
00015250,-12.0653338,-77.0596924
00024610,-12.06641407,-77.05017484
00032110,-11.8758299,-77.0174445
00033003,-11.87711004,-77.01714282
00032507,-11.8883994,-77.0245493
00033174,-11.88227023,-77.02817458
00028405,-11.8539382,-77.0378808
00021104,-11.90138924,-77.03373058
00027242,-11.88740387,-77.03695276
00029298,-11.8938127,-77.0378494
00018308,-11.8967637,-77.0383869
00005738,-11.8839462,-77.0201549
00005735,-11.87520403,-77.01699612
00030622,-11.8683317,-77.0251244
00031184,-11.98552201,-76.8085555
00027471,-11.9870453,-76.8137626
00005935,-11.97466304,-76.76043017
00035514,-12.1799384,-77.0135097
00034850,-12.196102,-77.0007876
00033889,-12.196172,-77.008021
00033510,-12.174913,-77.0084836
00028602,-12.1989767,-77.0011756
00028450,-12.19563788,-76.97817116
00010629,-12.1601295,-77.0189409
00019881,-12.19749127,-76.98151699
00030107,-12.1690415,-77.02014644
00024713,-12.2038833,-77.0138267
00010227,-12.19578333,-77.00111153
00006003,-12.1936588,-76.9819614
00006002,-12.2005471,-76.9780982
00029049,-12.1848841,-77.0074502
00005990,-12.1692159,-77.0240399
00028104,-12.11177149,-76.8190328
00035961,-11.9144894,-77.02926702
00036159,-11.916079,-77.0552444
00033179,-11.95641661,-77.05303944
00032392,-11.95737189,-77.05272357
00033042,-11.90994259,-77.03781942
00032496,-11.9134869,-77.0262535
00031299,-11.9353696,-77.0558954
00028177,-11.9346819,-77.0558549
00025641,-11.91222451,-77.05463804
00028801,-11.9008828,-77.0401536
00030404,-11.9272941,-77.0422237
00026908,-11.95298407,-77.05123269
00005772,-11.94712492,-77.05898579
00026916,-11.970451,-77.05777104
00020290,-11.92687116,-77.04219795
00027246,-11.934511,-77.0456523
00025789,-11.9134048,-77.0163895
00028771,-11.9240664,-77.0421127
00016596,-11.9330819,-77.050237
00008519,-11.95133646,-77.05948747
00006886,-11.9569237,-77.0433316
00026299,-12.0396985,-76.9918105
00017164,-12.05136286,-77.0023683
00025820,-12.0396193,-76.9907128
00026783,-12.03968806,-76.99277706
00029450,-12.0464211,-76.999369
00023541,-12.0619234,-76.9961383
00005923,-12.0542654,-77.0009781
00028509,-12.03446821,-77.00543563
00034196,-11.9785763,-77.054093
00033852,-11.98927336,-77.0578111
00028464,-11.9970501,-77.0545257
00029980,-11.99508664,-77.0548604
00029766,-12.00655697,-77.0522616
00005786,-11.9992218,-77.0449556
00005796,-11.9674879,-77.03903164
00005788,-12.0171219,-77.0476186
00036455,-12.0894516,-77.0581807
00035003,-12.0796889,-77.03692643
00033481,-12.06753968,-77.04730509
00033591,-12.0825241,-77.0506498
00032015,-12.072478,-77.0376697
00032952,-12.0755623,-77.0513742
00031722,-12.0763848,-77.045702
00029066,-12.0845944,-77.0588182
00013970,-12.0870796,-77.0555806
00026793,-12.071132,-77.0503715
00026257,-12.0768603,-77.0520333
00026800,-12.05327803,-77.07105315
00023718,-12.08484604,-77.05736712
00024929,-12.077136,-77.047295
00023886,-12.0764456,-77.0458547
00015736,-12.08574975,-77.05491162
00017024,-12.0871197,-77.0619786
00006201,-12.0779014,-77.0530192
00035295,-12.074115,-76.956708
00034188,-12.08234,-76.96914
00032239,-12.07040092,-76.9523064
00031055,-12.1162044,-76.9343072
00005903,-12.07884185,-76.91693161
00031290,-12.0768883,-76.9640839
00029398,-12.0627648,-76.9463703
00026714,-12.069761,-76.9506585
00025492,-12.0770194,-76.964036
00025687,-12.0909599,-76.9514032
00020501,-12.06206125,-76.94462589
00028618,-12.06945668,-76.95001043
00025611,-12.0630691,-76.9457387
00013431,-12.069743,-76.9464944
00017726,-12.09028708,-76.95050932
00022113,-12.0657815,-76.9414425
00035700,-12.0668786,-77.0146861
00033343,-12.0891937,-77.0232259
00033733,-12.0846607,-77.0101529
00031369,-12.08139069,-77.02013007
00031803,-12.0890282,-77.0126312
00006212,-12.0581708,-77.0217293
00028380,-12.0734497,-77.0162899
00015511,-12.08472162,-77.01004899
00023622,-12.08862952,-77.01063908
00030494,-12.0621895,-77.019732
00036070,-12.08129102,-77.03515447
00036454,-12.0831699,-77.0348523
00035550,-12.0904748,-77.0258674
00036666,-12.08177288,-77.04105417
00036462,-12.0837095,-77.0368671
00035212,-12.0831699,-77.0348523
00033922,-12.08279651,-77.03782863
00032473,-12.0802386,-77.0384014
00032403,-12.08358334,-77.03589476
00033124,-12.087942,-77.0318812
00032566,-12.0891661,-77.0341142
00031362,-12.0834088,-77.0321808
00031264,-12.0838876,-77.0358194
00028787,-12.0868368,-77.0431972
00018937,-12.08792007,-77.03276328
00026567,-12.0832743,-77.034449
00026530,-12.088173,-77.0467253
00026730,-12.0502081,-77.053568
00023435,-12.0819145,-77.0337717
00029950,-12.08900588,-77.02531747
00014161,-12.0853194,-77.0357761
00010241,-12.082726,-77.034916
00009145,-12.0844829,-77.0406199
00030500,-12.08814169,-77.03520409
00017945,-12.0833584,-77.0340423
00030017,-12.0836358,-77.03161395
00010894,-12.0876097,-77.0470551
00036771,-11.99458815,-77.07487798
00036998,-11.9956394,-77.0836722
00035362,-11.9430855,-77.0745647
00034777,-11.99272273,-77.07167274
00034216,-11.9900744,-77.0660791
00033523,-11.95874658,-77.07568211
00032487,-11.9720613,-77.0724935
00033007,-11.9372815,-77.0767911
00033005,-12.0047473,-77.0638139
00031287,-11.9481328,-77.0767674
00030897,-11.9591176,-77.0729028
00030903,-11.9918438,-77.07831926
00028127,-11.9586952,-77.0756942
00026334,-11.9935328,-77.0719008
00027442,-11.9376425,-77.073199
00030082,-11.957811,-77.0751742
00026879,-12.00174012,-77.08316333
00027014,-12.00125214,-77.06257871
00012745,-11.9906211,-77.0674038
00005810,-11.9821913,-77.0762076
00021817,-11.98992182,-77.07165947
00020483,-11.977946,-77.071742
00023749,-11.9956326,-77.0803561
00013607,-12.00884993,-77.05639756
00029225,-11.93589458,-77.07566063
00005803,-12.0092839,-77.07378
00012429,-11.991118,-77.069213
00017929,-11.9952564,-77.079315
00036585,-11.9812488,-76.9431202
00035006,-11.93546825,-76.69348798
00033155,-11.9367726,-76.7003365
00026206,-11.9934697,-77.0483464
00025983,-11.93689586,-76.6948323
00005900,-11.9662957,-76.8833177
00034813,-12.2734082,-76.8689739
00033887,-12.23584,-76.9102852
00031896,-12.2328168,-76.9060461
00006081,-12.2955058,-76.85438963
00025763,-12.27424716,-76.87197815
00006093,-12.2436799,-76.874717
00019252,-12.235111,-76.910694
00016852,-12.233266,-76.903259
00010513,-12.2744498,-76.8694247
00029894,-12.27520739,-76.87036998
00035994,-12.092282,-77.0583465
00036480,-12.0922817,-77.0583364
00033474,-12.0910139,-77.0569523
00031188,-12.0908341,-77.0642827
00028079,-12.0952469,-77.0593246
00015349,-12.08961173,-77.06552914
00026776,-12.0931945,-77.0390382
00028000,-12.0962097,-77.0581638
00026409,-12.09274455,-77.05700106
00026176,-12.1018089,-77.0598418
00026875,-12.0921118,-77.074313
00010715,-12.09155839,-77.07262687
00023022,-12.10073084,-77.06196255
00014822,-12.0928742,-77.0700667
00035879,-12.07387888,-77.0530448
